time_sec,x,y,vx,vy,sampling_time_sec,actuator_id,command,actuator_position_mm,actuator_speed_mms,event_type
59.431,1346915.853,1844216.800,-0.048,0.019,1744845010.044,22,SDO_READ,0.3,,RELATIVE_FRAME
59.635,1346915.853,1844216.800,-0.048,0.019,1744845010.044,22,SDO_READ,0.3,,PDO_FEEDBACK
59.820,1346915.853,1844216.800,-0.060,0.015,1744845010.432,22,SDO_READ,0.3,,GPS_FRAME
59.831,1346915.693,1844216.800,-0.060,0.015,1744845010.444,22,SDO_READ,0.3,,RELATIVE_FRAME
59.884,1346915.693,1844216.800,-0.060,0.015,1744845010.444,22,SDO_READ,0.3,,PDO_FEEDBACK
60.134,1346915.693,1844216.800,-0.060,0.015,1744845010.444,22,SDO_READ,0.3,,PDO_FEEDBACK
60.215,1346915.693,1844216.800,-0.045,0.026,1744845010.827,22,SDO_READ,0.3,,GPS_FRAME
60.223,1346915.693,1844216.800,-0.045,0.026,1744845010.835,22,SDO_READ,0.3,,RELATIVE_FRAME
60.620,1346915.693,1844216.800,-0.046,0.037,1744845011.232,22,SDO_READ,0.3,,GPS_FRAME
60.631,1346915.693,1844216.800,-0.046,0.037,1744845011.244,22,SDO_READ,0.3,,RELATIVE_FRAME
60.636,1346915.693,1844216.800,-0.046,0.037,1744845011.244,22,SDO_READ,0.3,,PDO_FEEDBACK
60.884,1346915.693,1844216.800,-0.046,0.037,1744845011.244,22,SDO_READ,0.3,,PDO_FEEDBACK
61.016,1346915.693,1844216.800,-0.056,0.027,1744845011.628,22,SDO_READ,0.3,,GPS_FRAME
61.028,1346915.693,1844216.800,-0.056,0.027,1744845011.641,22,SDO_READ,0.3,,RELATIVE_FRAME
61.419,1346915.693,1844216.800,-0.070,0.023,1744845012.032,22,SDO_READ,0.3,,GPS_FRAME
61.427,1346915.680,1844216.800,-0.070,0.023,1744845012.040,22,SDO_READ,0.3,,RELATIVE_FRAME
61.821,1346915.680,1844216.800,-0.053,0.029,1744845012.434,22,SDO_READ,0.3,,GPS_FRAME
61.835,1346915.680,1844216.800,-0.053,0.029,1744845012.447,22,SDO_READ,0.3,,RELATIVE_FRAME
61.884,1346915.680,1844216.800,-0.053,0.029,1744845012.447,22,SDO_READ,0.3,,PDO_FEEDBACK
62.136,1346915.680,1844216.800,-0.053,0.029,1744845012.447,22,SDO_READ,0.3,,PDO_FEEDBACK
62.214,1346915.680,1844216.800,-0.058,0.031,1744845012.827,22,SDO_READ,0.3,,GPS_FRAME
62.227,1346915.680,1844216.813,-0.058,0.031,1744845012.840,22,SDO_READ,0.3,,RELATIVE_FRAME
62.624,1346915.680,1844216.813,-0.068,0.043,1744845013.237,22,SDO_READ,0.3,,GPS_FRAME
62.639,1346915.520,1844217.120,-0.068,0.043,1744845013.251,22,SDO_READ,0.3,,RELATIVE_FRAME
62.883,1346915.520,1844217.120,-0.068,0.043,1744845013.251,22,SDO_READ,0.3,,PDO_FEEDBACK
63.016,1346915.520,1844217.120,-0.052,0.049,1744845013.629,22,SDO_READ,0.3,,GPS_FRAME
63.027,1346915.520,1844217.120,-0.052,0.049,1744845013.639,22,SDO_READ,0.3,,RELATIVE_FRAME
63.419,1346915.520,1844217.120,-0.055,0.057,1744845014.031,22,SDO_READ,0.3,,GPS_FRAME
63.434,1346915.520,1844217.120,-0.055,0.057,1744845014.047,22,SDO_READ,0.3,,RELATIVE_FRAME
63.821,1346915.520,1844217.120,-0.060,0.042,1744845014.433,22,SDO_READ,0.3,,GPS_FRAME
63.833,1346915.520,1844217.120,-0.060,0.042,1744845014.445,22,SDO_READ,0.3,,RELATIVE_FRAME
64.133,1346915.520,1844217.120,-0.060,0.042,1744845014.445,22,SDO_READ,0.3,,PDO_FEEDBACK
64.215,1346915.520,1844217.120,-0.046,0.050,1744845014.828,22,SDO_READ,0.3,,GPS_FRAME
64.228,1346915.520,1844217.120,-0.046,0.050,1744845014.841,22,SDO_READ,0.3,,RELATIVE_FRAME
64.383,1346915.520,1844217.120,-0.046,0.050,1744845014.841,22,SDO_READ,0.3,,PDO_FEEDBACK
64.620,1346915.520,1844217.120,-0.054,0.042,1744845015.233,22,SDO_READ,0.3,,GPS_FRAME
64.637,1346915.360,1844217.120,-0.054,0.042,1744845015.249,22,SDO_READ,0.3,,RELATIVE_FRAME
64.883,1346915.360,1844217.120,-0.054,0.042,1744845015.249,22,SDO_READ,0.3,,PDO_FEEDBACK
65.026,1346915.360,1844217.120,-0.044,0.039,1744845015.638,22,SDO_READ,0.3,,GPS_FRAME
65.034,1346915.360,1844217.120,-0.044,0.039,1744845015.647,22,SDO_READ,0.3,,RELATIVE_FRAME
65.422,1346915.360,1844217.120,-0.036,0.046,1744845016.035,22,SDO_READ,0.3,,GPS_FRAME
65.432,1346915.360,1844217.120,-0.036,0.046,1744845016.045,22,SDO_READ,0.3,,RELATIVE_FRAME
