time_sec,x,y,vx,vy,sampling_time_sec,actuator_id,command,actuator_position_mm,actuator_speed_mms,event_type
82.610,1346923.040,1844221.920,-0.122,0.056,1744843263.648,22,SDO_READ,0.3,,PDO_FEEDBACK
82.859,1346923.040,1844221.920,-0.122,0.056,1744843263.648,22,SDO_READ,0.3,,PDO_FEEDBACK
82.884,1346923.040,1844221.920,-0.127,0.042,1744843264.039,22,SDO_READ,0.3,,GPS_FRAME
82.897,1346922.720,1844222.400,-0.127,0.042,1744843264.052,22,SDO_READ,0.3,,RELATIVE_FRAME
83.110,1346922.720,1844222.400,-0.127,0.042,1744843264.052,22,SDO_READ,0.3,,PDO_FEEDBACK
83.284,1346922.720,1844222.400,-0.140,0.049,1744843264.439,22,SDO_READ,0.3,,GPS_FRAME
83.301,1346922.720,1844223.040,-0.140,0.049,1744843264.456,22,SDO_READ,0.3,,RELATIVE_FRAME
83.360,1346922.720,1844223.040,-0.140,0.049,1744843264.456,22,SDO_READ,0.3,,PDO_FEEDBACK
83.679,1346922.720,1844223.040,-0.140,0.045,1744843264.834,22,SDO_READ,0.3,,GPS_FRAME
83.686,1346922.573,1844223.213,-0.140,0.045,1744843264.842,22,SDO_READ,0.3,,RELATIVE_FRAME
84.083,1346922.573,1844223.213,-0.134,0.061,1744843265.238,22,SDO_READ,0.3,,GPS_FRAME
84.094,1346922.560,1844223.360,-0.134,0.061,1744843265.249,22,SDO_READ,0.3,,RELATIVE_FRAME
84.110,1346922.560,1844223.360,-0.134,0.061,1744843265.249,22,SDO_READ,0.3,,PDO_FEEDBACK
84.480,1346922.560,1844223.360,-0.127,0.057,1744843265.635,22,SDO_READ,0.3,,GPS_FRAME
84.492,1346922.560,1844223.520,-0.127,0.057,1744843265.647,22,SDO_READ,0.3,,RELATIVE_FRAME
84.860,1346922.560,1844223.520,-0.127,0.057,1744843265.647,22,SDO_READ,0.3,,PDO_FEEDBACK
84.883,1346922.560,1844223.520,-0.118,0.037,1744843266.038,22,SDO_READ,0.3,,GPS_FRAME
84.898,1346922.560,1844223.520,-0.118,0.037,1744843266.053,22,SDO_READ,0.3,,RELATIVE_FRAME
85.285,1346922.560,1844223.520,-0.101,0.027,1744843266.440,22,SDO_READ,0.3,,GPS_FRAME
85.302,1346922.560,1844223.680,-0.101,0.027,1744843266.458,22,SDO_READ,0.3,,RELATIVE_FRAME
85.609,1346922.560,1844223.680,-0.101,0.027,1744843266.458,22,SDO_READ,0.3,,PDO_FEEDBACK
85.677,1346922.560,1844223.680,-0.090,0.029,1744843266.832,22,SDO_READ,0.3,,GPS_FRAME
85.690,1346922.560,1844223.680,-0.090,0.029,1744843266.845,22,SDO_READ,0.3,,RELATIVE_FRAME
85.859,1346922.560,1844223.680,-0.090,0.029,1744843266.845,22,SDO_READ,0.3,,PDO_FEEDBACK
86.082,1346922.560,1844223.680,-0.075,0.015,1744843267.237,22,SDO_READ,0.3,,GPS_FRAME
86.093,1346922.560,1844223.520,-0.075,0.015,1744843267.248,22,SDO_READ,0.3,,RELATIVE_FRAME
86.359,1346922.560,1844223.520,-0.075,0.015,1744843267.248,22,SDO_READ,0.3,,PDO_FEEDBACK
86.479,1346922.560,1844223.520,-0.096,-0.004,1744843267.634,22,SDO_READ,0.3,,GPS_FRAME
86.493,1346922.560,1844223.520,-0.096,-0.004,1744843267.648,22,SDO_READ,0.3,,RELATIVE_FRAME
86.882,1346922.560,1844223.520,-0.068,0.004,1744843268.037,22,SDO_READ,0.3,,GPS_FRAME
86.893,1346922.560,1844223.520,-0.068,0.004,1744843268.048,22,SDO_READ,0.3,,RELATIVE_FRAME
87.109,1346922.560,1844223.520,-0.068,0.004,1744843268.048,22,SDO_READ,0.3,,PDO_FEEDBACK
87.284,1346922.560,1844223.520,-0.081,-0.012,1744843268.439,22,SDO_READ,0.3,,GPS_FRAME
87.293,1346922.400,1844223.520,-0.081,-0.012,1744843268.448,22,SDO_READ,0.3,,RELATIVE_FRAME
87.359,1346922.400,1844223.520,-0.081,-0.012,1744843268.448,22,SDO_READ,0.3,,PDO_FEEDBACK
87.608,1346922.400,1844223.520,-0.081,-0.012,1744843268.448,22,SDO_READ,0.3,,PDO_FEEDBACK
87.678,1346922.400,1844223.520,-0.065,0.002,1744843268.833,22,SDO_READ,0.3,,GPS_FRAME
87.691,1346922.240,1844223.360,-0.065,0.002,1744843268.846,22,SDO_READ,0.3,,RELATIVE_FRAME
88.081,1346922.240,1844223.360,-0.063,-0.006,1744843269.236,22,SDO_READ,0.3,,GPS_FRAME
88.096,1346922.240,1844223.520,-0.063,-0.006,1744843269.251,22,SDO_READ,0.3,,RELATIVE_FRAME
