time_sec,command,y,vx,vy,pdo_position_mm_22,pdo_speed_mms_22,pdo_position_mm_24,pdo_speed_mms_24,pdo_position_mm_26,pdo_speed_mms_26
18.856,PDO_FEEDBACK_26,-0.00030000000000002247,-0.002,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
18.914,PDO_FEEDBACK_24,-0.00030000000000002247,-0.002,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
18.960,PDO_FEEDBACK_22,-0.0020000000000000018,-0.035,-0.002,100.2,0.0,0.0,0.0,100.5,0.0
19.107,PDO_FEEDBACK_26,-0.0020000000000000018,-0.035,-0.002,100.2,0.0,0.0,0.0,100.5,0.0
19.157,PDO_FEEDBACK_24,-0.0020000000000000018,-0.035,-0.002,100.2,0.0,0.0,0.0,100.5,0.0
19.215,PDO_FEEDBACK_22,-0.0020000000000000018,-0.035,-0.002,100.2,0.0,0.0,0.0,100.5,0.0
19.356,PDO_FEEDBACK_26,-0.0015000000000000013,0.007,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
19.409,PDO_FEEDBACK_24,-0.0015000000000000013,0.007,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
19.461,PDO_FEEDBACK_22,-0.0015000000000000013,0.007,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
19.608,PDO_FEEDBACK_26,-0.0015000000000000013,0.007,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
19.657,PDO_FEEDBACK_24,-0.0015000000000000013,0.007,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
19.736,PDO_FEEDBACK_22,-0.0001000000000000445,0.011,0.005,100.2,0.0,0.0,0.0,100.5,0.0
19.862,PDO_FEEDBACK_26,-0.0001000000000000445,0.011,0.005,100.2,0.0,0.0,0.0,100.5,0.0
19.907,PDO_FEEDBACK_24,-0.0001000000000000445,0.011,0.005,100.2,0.0,0.0,0.0,100.5,0.0
19.961,PDO_FEEDBACK_22,-0.0001000000000000445,0.011,0.005,100.2,0.0,0.0,0.0,100.5,0.0
20.108,PDO_FEEDBACK_26,-0.0001000000000000445,-0.005,0.01,100.2,0.0,0.0,0.0,100.5,0.0
20.174,PDO_FEEDBACK_24,-0.00020000000000003348,-0.005,0.01,100.2,0.0,0.0,0.0,100.5,0.0
20.212,PDO_FEEDBACK_22,-0.00020000000000003348,-0.005,0.01,100.2,0.0,0.0,0.0,100.5,0.0
20.355,PDO_FEEDBACK_26,-0.00020000000000003348,-0.005,0.01,100.2,0.0,0.0,0.0,100.5,0.0
20.411,PDO_FEEDBACK_24,-0.00020000000000003348,-0.005,0.01,100.2,0.0,0.0,0.0,100.5,0.0
20.469,PDO_FEEDBACK_22,-0.00020000000000003348,-0.005,0.01,100.2,0.0,0.0,0.0,100.5,0.0
20.605,PDO_FEEDBACK_26,-0.0016000000000000458,0.009000000000000001,-0.004,100.2,0.0,0.0,0.0,100.5,0.0
20.657,PDO_FEEDBACK_24,-0.0016000000000000458,0.009000000000000001,-0.004,100.2,0.0,0.0,0.0,100.5,0.0
20.711,PDO_FEEDBACK_22,-0.0016000000000000458,0.009000000000000001,-0.004,100.2,0.0,0.0,0.0,100.5,0.0
20.856,PDO_FEEDBACK_26,-0.0016000000000000458,0.009000000000000001,-0.004,100.2,0.0,0.0,0.0,100.5,0.0
20.939,PDO_FEEDBACK_24,-0.0016000000000000458,0.008,-0.023,100.2,0.0,0.0,0.0,100.5,0.0
20.973,PDO_FEEDBACK_22,-0.003200000000000036,0.008,-0.023,100.2,0.0,0.0,0.0,100.5,0.0
21.106,PDO_FEEDBACK_26,-0.003200000000000036,0.008,-0.023,100.2,0.0,0.0,0.0,100.5,0.0
21.160,PDO_FEEDBACK_24,-0.003200000000000036,0.008,-0.023,100.2,0.0,0.0,0.0,100.5,0.0
21.213,PDO_FEEDBACK_22,-0.003200000000000036,0.008,-0.023,100.2,0.0,0.0,0.0,100.5,0.0
21.355,PDO_FEEDBACK_26,-0.0014000000000000123,-0.003,-0.007,100.2,0.0,0.0,0.0,100.5,0.0
21.413,PDO_FEEDBACK_24,-0.0014000000000000123,-0.003,-0.007,100.2,0.0,0.0,0.0,100.5,0.0
21.460,PDO_FEEDBACK_22,-0.0014000000000000123,-0.003,-0.007,100.2,0.0,0.0,0.0,100.5,0.0
21.606,PDO_FEEDBACK_26,-0.0014000000000000123,-0.003,-0.007,100.2,0.0,0.0,0.0,100.5,0.0
21.657,PDO_FEEDBACK_24,-0.0014000000000000123,-0.003,-0.007,100.2,0.0,0.0,0.0,100.5,0.0
21.716,PDO_FEEDBACK_22,-0.0014000000000000123,-0.01,0.006,100.2,0.0,0.0,0.0,100.5,0.0
21.856,PDO_FEEDBACK_26,-0.0005000000000000004,-0.01,0.006,100.2,0.0,0.0,0.0,100.5,0.0
21.906,PDO_FEEDBACK_24,-0.0005000000000000004,-0.01,0.006,100.2,0.0,0.0,0.0,100.5,0.0
21.961,PDO_FEEDBACK_22,-0.0005000000000000004,-0.01,0.006,100.2,0.0,0.0,0.0,100.5,0.0
22.121,PDO_FEEDBACK_26,-0.0005000000000000004,0.001,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
22.158,PDO_FEEDBACK_24,-0.0006000000000000449,0.001,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
22.211,PDO_FEEDBACK_22,-0.0006000000000000449,0.001,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
22.356,PDO_FEEDBACK_26,-0.0006000000000000449,0.001,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
22.406,PDO_FEEDBACK_24,-0.0006000000000000449,0.001,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
22.467,PDO_FEEDBACK_22,-0.0006000000000000449,0.001,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
22.604,PDO_FEEDBACK_26,-0.0008000000000000229,-0.012,0.006,100.2,0.0,0.0,0.0,100.5,0.0
22.657,PDO_FEEDBACK_24,-0.0008000000000000229,-0.012,0.006,100.2,0.0,0.0,0.0,100.5,0.0
22.710,PDO_FEEDBACK_22,-0.0008000000000000229,-0.012,0.006,100.2,0.0,0.0,0.0,100.5,0.0
22.855,PDO_FEEDBACK_26,-0.0008000000000000229,-0.012,0.006,100.2,0.0,0.0,0.0,100.5,0.0
22.906,PDO_FEEDBACK_24,-0.0008000000000000229,-0.012,0.006,100.2,0.0,0.0,0.0,100.5,0.0
22.963,PDO_FEEDBACK_22,-0.003400000000000014,0.015,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
23.105,PDO_FEEDBACK_26,-0.003400000000000014,0.015,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
23.158,PDO_FEEDBACK_24,-0.003400000000000014,0.015,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
23.210,PDO_FEEDBACK_22,-0.003400000000000014,0.015,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
23.366,PDO_FEEDBACK_26,-0.0023000000000000242,0.008,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
23.411,PDO_FEEDBACK_24,-0.0023000000000000242,0.008,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
23.464,PDO_FEEDBACK_22,-0.0023000000000000242,0.008,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
23.604,PDO_FEEDBACK_26,-0.0023000000000000242,0.008,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
23.656,PDO_FEEDBACK_24,-0.0023000000000000242,0.008,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
23.710,PDO_FEEDBACK_22,-0.0023000000000000242,0.008,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
23.855,PDO_FEEDBACK_26,-0.0027000000000000357,-0.008,-0.001,100.2,0.0,0.0,0.0,100.5,0.0
23.906,PDO_FEEDBACK_24,-0.0027000000000000357,-0.008,-0.001,100.2,0.0,0.0,0.0,100.5,0.0
23.961,PDO_FEEDBACK_22,-0.0027000000000000357,-0.008,-0.001,100.2,0.0,0.0,0.0,100.5,0.0
24.105,PDO_FEEDBACK_26,-0.0027000000000000357,-0.008,-0.001,100.2,0.0,0.0,0.0,100.5,0.0
24.158,PDO_FEEDBACK_24,-0.003400000000000014,0.005,0.002,100.2,0.0,0.0,0.0,100.5,0.0
24.228,PDO_FEEDBACK_22,-0.003400000000000014,0.005,0.002,100.2,0.0,0.0,0.0,100.5,0.0
24.355,PDO_FEEDBACK_26,-0.003400000000000014,0.005,0.002,100.2,0.0,0.0,0.0,100.5,0.0
24.412,PDO_FEEDBACK_24,-0.003400000000000014,0.005,0.002,100.2,0.0,0.0,0.0,100.5,0.0
24.460,PDO_FEEDBACK_22,-0.003400000000000014,0.005,0.002,100.2,0.0,0.0,0.0,100.5,0.0
24.605,PDO_FEEDBACK_26,-0.0029000000000000137,-0.007,0.0,100.2,0.0,0.0,0.0,100.5,0.0
24.656,PDO_FEEDBACK_24,-0.0029000000000000137,-0.007,0.0,100.2,0.0,0.0,0.0,100.5,0.0
24.727,PDO_FEEDBACK_22,-0.0029000000000000137,-0.007,0.0,100.2,0.0,0.0,0.0,100.5,0.0
24.872,PDO_FEEDBACK_26,-0.0029000000000000137,-0.007,0.0,100.2,0.0,0.0,0.0,100.5,0.0
24.965,PDO_FEEDBACK_24,-0.0022000000000000353,0.012,-0.007,100.2,0.0,0.0,0.0,100.5,0.0
25.018,PDO_FEEDBACK_22,-0.0022000000000000353,0.012,-0.007,100.2,0.0,0.0,0.0,100.5,0.0
25.123,PDO_FEEDBACK_26,-0.0022000000000000353,0.012,-0.007,100.2,0.0,0.0,0.0,100.5,0.0
25.193,PDO_FEEDBACK_24,-0.0022000000000000353,0.012,-0.007,100.2,0.0,0.0,0.0,100.5,0.0
25.269,PDO_FEEDBACK_22,-0.0022000000000000353,0.012,-0.007,100.2,0.0,0.0,0.0,100.5,0.0
25.473,PDO_FEEDBACK_26,-0.0027000000000000357,0.0,-0.011,100.2,0.0,0.0,0.0,100.5,0.0
25.506,PDO_FEEDBACK_24,-0.0027000000000000357,0.0,-0.011,100.2,0.0,0.0,0.0,100.5,0.0
25.562,PDO_FEEDBACK_22,-0.0027000000000000357,0.0,-0.011,100.2,0.0,0.0,0.0,100.5,0.0
25.711,PDO_FEEDBACK_26,-0.0027000000000000357,0.0,-0.011,100.2,0.0,0.0,0.0,100.5,0.0
25.786,PDO_FEEDBACK_24,-0.0019000000000000128,0.002,0.0,100.2,0.0,0.0,0.0,100.5,0.0
25.819,PDO_FEEDBACK_22,-0.0019000000000000128,0.002,0.0,100.2,0.0,0.0,0.0,100.5,0.0
25.886,PDO_FEEDBACK_26,-0.0019000000000000128,0.002,0.0,100.2,0.0,0.0,0.0,100.5,0.0
25.905,PDO_FEEDBACK_24,-0.0019000000000000128,0.002,0.0,100.2,0.0,0.0,0.0,100.5,0.0
25.981,PDO_FEEDBACK_22,-0.0019000000000000128,0.002,0.0,100.2,0.0,0.0,0.0,100.5,0.0
26.141,PDO_FEEDBACK_26,-0.0019000000000000128,0.019,0.003,100.2,0.0,0.0,0.0,100.5,0.0
26.157,PDO_FEEDBACK_24,-0.0010000000000000009,0.019,0.003,100.2,0.0,0.0,0.0,100.5,0.0
26.211,PDO_FEEDBACK_22,-0.0010000000000000009,0.019,0.003,100.2,0.0,0.0,0.0,100.5,0.0
26.385,PDO_FEEDBACK_26,-0.0010000000000000009,0.019,0.003,100.2,0.0,0.0,0.0,100.5,0.0
26.426,PDO_FEEDBACK_24,-0.0010000000000000009,0.019,0.003,100.2,0.0,0.0,0.0,100.5,0.0
26.463,PDO_FEEDBACK_22,-0.0010000000000000009,0.019,0.003,100.2,0.0,0.0,0.0,100.5,0.0
26.618,PDO_FEEDBACK_26,-0.0013000000000000234,0.001,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
26.655,PDO_FEEDBACK_24,-0.0013000000000000234,0.001,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
26.728,PDO_FEEDBACK_22,-0.0013000000000000234,0.001,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
26.853,PDO_FEEDBACK_26,-0.0013000000000000234,0.001,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
26.906,PDO_FEEDBACK_24,-0.0013000000000000234,0.001,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
26.968,PDO_FEEDBACK_22,-0.0018000000000000238,-0.005,0.001,100.2,0.0,0.0,0.0,100.5,0.0
27.104,PDO_FEEDBACK_26,-0.0018000000000000238,-0.005,0.001,100.2,0.0,0.0,0.0,100.5,0.0
27.155,PDO_FEEDBACK_24,-0.0018000000000000238,-0.005,0.001,100.2,0.0,0.0,0.0,100.5,0.0
27.247,PDO_FEEDBACK_22,-0.0018000000000000238,-0.005,0.001,100.2,0.0,0.0,0.0,100.5,0.0
27.371,PDO_FEEDBACK_26,-0.004200000000000037,-0.002,-0.015,100.2,0.0,0.0,0.0,100.5,0.0
27.406,PDO_FEEDBACK_24,-0.004200000000000037,-0.002,-0.015,100.2,0.0,0.0,0.0,100.5,0.0
27.486,PDO_FEEDBACK_22,-0.004200000000000037,-0.002,-0.015,100.2,0.0,0.0,0.0,100.5,0.0
27.603,PDO_FEEDBACK_26,-0.004200000000000037,-0.002,-0.015,100.2,0.0,0.0,0.0,100.5,0.0
27.655,PDO_FEEDBACK_24,-0.004200000000000037,-0.002,-0.015,100.2,0.0,0.0,0.0,100.5,0.0
27.713,PDO_FEEDBACK_22,-0.004200000000000037,-0.002,-0.015,100.2,0.0,0.0,0.0,100.5,0.0
27.873,PDO_FEEDBACK_26,-0.0016000000000000458,0.006,-0.015,100.2,0.0,0.0,0.0,100.5,0.0
27.913,PDO_FEEDBACK_24,-0.0016000000000000458,0.006,-0.015,100.2,0.0,0.0,0.0,100.5,0.0
27.960,PDO_FEEDBACK_22,-0.0016000000000000458,0.006,-0.015,100.2,0.0,0.0,0.0,100.5,0.0
28.103,PDO_FEEDBACK_26,-0.0016000000000000458,0.006,-0.015,100.2,0.0,0.0,0.0,100.5,0.0
28.159,PDO_FEEDBACK_24,-0.0009000000000000119,-0.005,0.005,100.2,0.0,0.0,0.0,100.5,0.0
28.211,PDO_FEEDBACK_22,-0.0009000000000000119,-0.005,0.005,100.2,0.0,0.0,0.0,100.5,0.0
28.353,PDO_FEEDBACK_26,-0.0009000000000000119,-0.005,0.005,100.2,0.0,0.0,0.0,100.5,0.0
28.405,PDO_FEEDBACK_24,-0.0009000000000000119,-0.005,0.005,100.2,0.0,0.0,0.0,100.5,0.0
28.459,PDO_FEEDBACK_22,-0.0009000000000000119,-0.005,0.005,100.2,0.0,0.0,0.0,100.5,0.0
28.603,PDO_FEEDBACK_26,-0.0026000000000000467,-0.005,-0.001,100.2,0.0,0.0,0.0,100.5,0.0
28.656,PDO_FEEDBACK_24,-0.0026000000000000467,-0.005,-0.001,100.2,0.0,0.0,0.0,100.5,0.0
28.709,PDO_FEEDBACK_22,-0.0026000000000000467,-0.005,-0.001,100.2,0.0,0.0,0.0,100.5,0.0
28.853,PDO_FEEDBACK_26,-0.0026000000000000467,-0.005,-0.001,100.2,0.0,0.0,0.0,100.5,0.0
28.904,PDO_FEEDBACK_24,-0.0026000000000000467,-0.005,-0.001,100.2,0.0,0.0,0.0,100.5,0.0
28.967,PDO_FEEDBACK_22,0.00039999999999995595,-0.002,0.01,100.2,0.0,0.0,0.0,100.5,0.0
29.103,PDO_FEEDBACK_26,0.00039999999999995595,-0.002,0.01,100.2,0.0,0.0,0.0,100.5,0.0
29.158,PDO_FEEDBACK_24,0.00039999999999995595,-0.002,0.01,100.2,0.0,0.0,0.0,100.5,0.0
29.211,PDO_FEEDBACK_22,0.00039999999999995595,-0.002,0.01,100.2,0.0,0.0,0.0,100.5,0.0
29.352,PDO_FEEDBACK_26,-0.0018000000000000238,0.013000000000000001,0.005,100.2,0.0,0.0,0.0,100.5,0.0
29.410,PDO_FEEDBACK_24,-0.0018000000000000238,0.013000000000000001,0.005,100.2,0.0,0.0,0.0,100.5,0.0
29.463,PDO_FEEDBACK_22,-0.0018000000000000238,0.013000000000000001,0.005,100.2,0.0,0.0,0.0,100.5,0.0
29.608,PDO_FEEDBACK_26,-0.0018000000000000238,0.013000000000000001,0.005,100.2,0.0,0.0,0.0,100.5,0.0
29.654,PDO_FEEDBACK_24,-0.0018000000000000238,0.013000000000000001,0.005,100.2,0.0,0.0,0.0,100.5,0.0
29.709,PDO_FEEDBACK_22,-0.0018000000000000238,0.013000000000000001,0.005,100.2,0.0,0.0,0.0,100.5,0.0
29.852,PDO_FEEDBACK_26,-0.0025000000000000022,-0.011,0.002,100.2,0.0,0.0,0.0,100.5,0.0
29.904,PDO_FEEDBACK_24,-0.0025000000000000022,-0.011,0.002,100.2,0.0,0.0,0.0,100.5,0.0
29.959,PDO_FEEDBACK_22,-0.0025000000000000022,-0.011,0.002,100.2,0.0,0.0,0.0,100.5,0.0
30.105,PDO_FEEDBACK_26,-0.0025000000000000022,-0.011,0.002,100.2,0.0,0.0,0.0,100.5,0.0
30.154,PDO_FEEDBACK_24,-0.0024000000000000132,0.005,0.001,100.2,0.0,0.0,0.0,100.5,0.0
30.209,PDO_FEEDBACK_22,-0.0024000000000000132,0.005,0.001,100.2,0.0,0.0,0.0,100.5,0.0
30.353,PDO_FEEDBACK_26,-0.0024000000000000132,0.005,0.001,100.2,0.0,0.0,0.0,100.5,0.0
30.434,PDO_FEEDBACK_24,-0.0024000000000000132,0.005,0.001,100.2,0.0,0.0,0.0,100.5,0.0
30.476,PDO_FEEDBACK_22,-0.0024000000000000132,0.005,0.001,100.2,0.0,0.0,0.0,100.5,0.0
30.606,PDO_FEEDBACK_26,-0.0022000000000000353,-0.003,-0.012,100.2,0.0,0.0,0.0,100.5,0.0
30.661,PDO_FEEDBACK_24,-0.0022000000000000353,-0.003,-0.012,100.2,0.0,0.0,0.0,100.5,0.0
30.709,PDO_FEEDBACK_22,-0.0022000000000000353,-0.003,-0.012,100.2,0.0,0.0,0.0,100.5,0.0
30.852,PDO_FEEDBACK_26,-0.0022000000000000353,-0.003,-0.012,100.2,0.0,0.0,0.0,100.5,0.0
30.904,PDO_FEEDBACK_24,-0.0022000000000000353,-0.003,-0.012,100.2,0.0,0.0,0.0,100.5,0.0
30.959,PDO_FEEDBACK_22,-0.0006000000000000449,-0.004,0.0,100.2,0.0,0.0,0.0,100.5,0.0
31.104,PDO_FEEDBACK_26,-0.0006000000000000449,-0.004,0.0,100.2,0.0,0.0,0.0,100.5,0.0
31.154,PDO_FEEDBACK_24,-0.0006000000000000449,-0.004,0.0,100.2,0.0,0.0,0.0,100.5,0.0
31.209,PDO_FEEDBACK_22,-0.0006000000000000449,-0.004,0.0,100.2,0.0,0.0,0.0,100.5,0.0
31.351,PDO_FEEDBACK_26,-0.0010000000000000009,-0.022,0.002,100.2,0.0,0.0,0.0,100.5,0.0
31.406,PDO_FEEDBACK_24,-0.0010000000000000009,-0.022,0.002,100.2,0.0,0.0,0.0,100.5,0.0
31.465,PDO_FEEDBACK_22,-0.0010000000000000009,-0.022,0.002,100.2,0.0,0.0,0.0,100.5,0.0
31.603,PDO_FEEDBACK_26,-0.0010000000000000009,-0.022,0.002,100.2,0.0,0.0,0.0,100.5,0.0
31.655,PDO_FEEDBACK_24,-0.0010000000000000009,-0.022,0.002,100.2,0.0,0.0,0.0,100.5,0.0
31.709,PDO_FEEDBACK_22,-0.0010000000000000009,-0.022,0.002,100.2,0.0,0.0,0.0,100.5,0.0
31.852,PDO_FEEDBACK_26,-0.0018000000000000238,-0.007,0.004,100.2,0.0,0.0,0.0,100.5,0.0
31.908,PDO_FEEDBACK_24,-0.0018000000000000238,-0.007,0.004,100.2,0.0,0.0,0.0,100.5,0.0
31.958,PDO_FEEDBACK_22,-0.0018000000000000238,-0.007,0.004,100.2,0.0,0.0,0.0,100.5,0.0
32.103,PDO_FEEDBACK_26,-0.0018000000000000238,-0.007,0.004,100.2,0.0,0.0,0.0,100.5,0.0
32.188,PDO_FEEDBACK_24,-0.0016000000000000458,0.0,-0.016,100.2,0.0,0.0,0.0,100.5,0.0
32.215,PDO_FEEDBACK_22,-0.0016000000000000458,0.0,-0.016,100.2,0.0,0.0,0.0,100.5,0.0
32.351,PDO_FEEDBACK_26,-0.0016000000000000458,0.0,-0.016,100.2,0.0,0.0,0.0,100.5,0.0
32.404,PDO_FEEDBACK_24,-0.0016000000000000458,0.0,-0.016,100.2,0.0,0.0,0.0,100.5,0.0
32.459,PDO_FEEDBACK_22,-0.0016000000000000458,0.0,-0.016,100.2,0.0,0.0,0.0,100.5,0.0
32.601,PDO_FEEDBACK_26,-0.00040000000000001146,-0.007,0.008,100.2,0.0,0.0,0.0,100.5,0.0
32.654,PDO_FEEDBACK_24,-0.00040000000000001146,-0.007,0.008,100.2,0.0,0.0,0.0,100.5,0.0
32.710,PDO_FEEDBACK_22,-0.00040000000000001146,-0.007,0.008,100.2,0.0,0.0,0.0,100.5,0.0
32.854,PDO_FEEDBACK_26,-0.00040000000000001146,-0.007,0.008,100.2,0.0,0.0,0.0,100.5,0.0
32.903,PDO_FEEDBACK_24,-0.00040000000000001146,-0.007,0.008,100.2,0.0,0.0,0.0,100.5,0.0
32.961,PDO_FEEDBACK_22,-0.0022000000000000353,-0.015,0.012,100.2,0.0,0.0,0.0,100.5,0.0
33.104,PDO_FEEDBACK_26,-0.0022000000000000353,-0.015,0.012,100.2,0.0,0.0,0.0,100.5,0.0
33.153,PDO_FEEDBACK_24,-0.0022000000000000353,-0.015,0.012,100.2,0.0,0.0,0.0,100.5,0.0
33.213,PDO_FEEDBACK_22,-0.0022000000000000353,-0.015,0.012,100.2,0.0,0.0,0.0,100.5,0.0
33.351,PDO_FEEDBACK_26,-0.0018000000000000238,-0.021,0.008,100.2,0.0,0.0,0.0,100.5,0.0
33.403,PDO_FEEDBACK_24,-0.0018000000000000238,-0.021,0.008,100.2,0.0,0.0,0.0,100.5,0.0
33.459,PDO_FEEDBACK_22,-0.0018000000000000238,-0.021,0.008,100.2,0.0,0.0,0.0,100.5,0.0
33.602,PDO_FEEDBACK_26,-0.0018000000000000238,-0.021,0.008,100.2,0.0,0.0,0.0,100.5,0.0
33.655,PDO_FEEDBACK_24,-0.0018000000000000238,-0.021,0.008,100.2,0.0,0.0,0.0,100.5,0.0
33.708,PDO_FEEDBACK_22,-0.0018000000000000238,-0.021,0.008,100.2,0.0,0.0,0.0,100.5,0.0
33.851,PDO_FEEDBACK_26,-0.0013000000000000234,0.003,0.013000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
33.903,PDO_FEEDBACK_24,-0.0013000000000000234,0.003,0.013000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
33.959,PDO_FEEDBACK_22,-0.0013000000000000234,0.003,0.013000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
34.101,PDO_FEEDBACK_26,-0.0013000000000000234,0.003,0.013000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
34.154,PDO_FEEDBACK_24,-0.0026000000000000467,-0.024,-0.007,100.2,0.0,0.0,0.0,100.5,0.0
34.211,PDO_FEEDBACK_22,-0.0026000000000000467,-0.024,-0.007,100.2,0.0,0.0,0.0,100.5,0.0
34.351,PDO_FEEDBACK_26,-0.0026000000000000467,-0.024,-0.007,100.2,0.0,0.0,0.0,100.5,0.0
34.403,PDO_FEEDBACK_24,-0.0026000000000000467,-0.024,-0.007,100.2,0.0,0.0,0.0,100.5,0.0
34.458,PDO_FEEDBACK_22,-0.0026000000000000467,-0.024,-0.007,100.2,0.0,0.0,0.0,100.5,0.0
34.603,PDO_FEEDBACK_26,-0.0020000000000000018,-0.014,0.004,100.2,0.0,0.0,0.0,100.5,0.0
34.654,PDO_FEEDBACK_24,-0.0020000000000000018,-0.014,0.004,100.2,0.0,0.0,0.0,100.5,0.0
34.709,PDO_FEEDBACK_22,-0.0020000000000000018,-0.014,0.004,100.2,0.0,0.0,0.0,100.5,0.0
34.850,PDO_FEEDBACK_26,-0.0020000000000000018,-0.014,0.004,100.2,0.0,0.0,0.0,100.5,0.0
34.905,PDO_FEEDBACK_24,-0.0020000000000000018,-0.014,0.004,100.2,0.0,0.0,0.0,100.5,0.0
34.958,PDO_FEEDBACK_22,0.00029999999999996696,0.001,0.006,100.2,0.0,0.0,0.0,100.5,0.0
35.101,PDO_FEEDBACK_26,0.00029999999999996696,0.001,0.006,100.2,0.0,0.0,0.0,100.5,0.0
35.153,PDO_FEEDBACK_24,0.00029999999999996696,0.001,0.006,100.2,0.0,0.0,0.0,100.5,0.0
35.208,PDO_FEEDBACK_22,0.00029999999999996696,0.001,0.006,100.2,0.0,0.0,0.0,100.5,0.0
35.350,PDO_FEEDBACK_26,-0.0008000000000000229,-0.005,-0.006,100.2,0.0,0.0,0.0,100.5,0.0
35.404,PDO_FEEDBACK_24,-0.0008000000000000229,-0.005,-0.006,100.2,0.0,0.0,0.0,100.5,0.0
35.459,PDO_FEEDBACK_22,-0.0008000000000000229,-0.005,-0.006,100.2,0.0,0.0,0.0,100.5,0.0
35.601,PDO_FEEDBACK_26,-0.0008000000000000229,-0.005,-0.006,100.2,0.0,0.0,0.0,100.5,0.0
35.653,PDO_FEEDBACK_24,-0.0008000000000000229,-0.005,-0.006,100.2,0.0,0.0,0.0,100.5,0.0
35.714,PDO_FEEDBACK_22,-0.0008000000000000229,-0.005,-0.006,100.2,0.0,0.0,0.0,100.5,0.0
35.850,PDO_FEEDBACK_26,-0.0029000000000000137,0.002,0.013000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
35.903,PDO_FEEDBACK_24,-0.0029000000000000137,0.002,0.013000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
35.958,PDO_FEEDBACK_22,-0.0029000000000000137,0.002,0.013000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
36.112,PDO_FEEDBACK_26,-0.0029000000000000137,0.002,0.013000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
36.154,PDO_FEEDBACK_24,-0.0007000000000000339,0.002,0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
36.208,PDO_FEEDBACK_22,-0.0007000000000000339,0.002,0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
36.351,PDO_FEEDBACK_26,-0.0007000000000000339,0.002,0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
36.403,PDO_FEEDBACK_24,-0.0007000000000000339,0.002,0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
36.458,PDO_FEEDBACK_22,-0.0007000000000000339,0.002,0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
36.599,PDO_FEEDBACK_26,-0.0014000000000000123,-0.005,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
36.653,PDO_FEEDBACK_24,-0.0014000000000000123,-0.005,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
36.708,PDO_FEEDBACK_22,-0.0014000000000000123,-0.005,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
36.854,PDO_FEEDBACK_26,-0.0014000000000000123,-0.005,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
36.907,PDO_FEEDBACK_24,-0.0014000000000000123,-0.005,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
36.959,PDO_FEEDBACK_22,-0.005200000000000038,-0.006,-0.012,100.2,0.0,0.0,0.0,100.5,0.0
37.100,PDO_FEEDBACK_26,-0.005200000000000038,-0.006,-0.012,100.2,0.0,0.0,0.0,100.5,0.0
37.153,PDO_FEEDBACK_24,-0.005200000000000038,-0.006,-0.012,100.2,0.0,0.0,0.0,100.5,0.0
