time_sec,command,y,vx,vy,pdo_position_mm_22,pdo_speed_mms_22,pdo_position_mm_24,pdo_speed_mms_24,pdo_position_mm_26,pdo_speed_mms_26
40.676,PDO_FEEDBACK_24,-17.071099999999998,0.025,-0.795,100.5,0.0,0.0,0.0,4.1,16.9
40.799,PDO_FEEDBACK_26,-17.071099999999998,0.025,-0.795,100.5,0.0,0.0,0.0,0.3,13.3
40.801,PDO_FEEDBACK_22,-17.071099999999998,0.025,-0.795,100.5,0.0,0.0,0.0,0.3,13.3
40.919,PDO_FEEDBACK_24,-17.071099999999998,0.025,-0.795,100.5,0.0,0.0,0.0,0.3,13.3
41.046,PDO_FEEDBACK_26,-17.071099999999998,0.025,-0.795,100.5,0.0,0.0,0.0,0.0,0.0
41.048,PDO_FEEDBACK_22,-17.071099999999998,0.025,-0.795,100.5,0.0,0.0,0.0,0.0,0.0
41.168,PDO_FEEDBACK_24,-17.381800000000002,0.024,-0.761,100.5,0.0,0.0,0.0,0.0,0.0
41.301,PDO_FEEDBACK_26,-17.381800000000002,0.024,-0.761,100.5,0.0,0.0,0.0,0.0,0.0
41.303,PDO_FEEDBACK_22,-17.381800000000002,0.024,-0.761,100.5,0.0,0.0,0.0,0.0,0.0
41.417,PDO_FEEDBACK_24,-17.381800000000002,0.024,-0.761,100.5,0.0,0.0,0.0,0.0,0.0
41.561,PDO_FEEDBACK_26,-17.6939,0.011,-0.795,100.5,0.0,0.0,0.0,0.0,0.0
41.562,PDO_FEEDBACK_22,-17.6939,0.011,-0.795,100.5,0.0,0.0,0.0,0.0,0.0
41.674,PDO_FEEDBACK_24,-17.6939,0.011,-0.795,100.5,0.0,0.0,0.0,0.0,0.0
41.797,PDO_FEEDBACK_26,-17.6939,0.011,-0.795,100.5,0.0,0.0,0.0,0.0,0.0
41.800,PDO_FEEDBACK_22,-17.6939,0.011,-0.795,100.5,0.0,0.0,0.0,0.0,0.0
41.923,PDO_FEEDBACK_24,-18.0045,-0.007,-0.768,100.5,0.0,0.0,0.0,0.0,0.0
42.048,PDO_FEEDBACK_26,-18.0045,-0.007,-0.768,100.5,0.0,0.0,0.0,0.0,0.0
42.050,PDO_FEEDBACK_22,-18.0045,-0.007,-0.768,100.5,0.0,0.0,0.0,0.0,0.0
42.175,PDO_FEEDBACK_24,-18.0045,-0.007,-0.768,100.5,0.0,0.0,0.0,0.0,0.0
42.316,PDO_FEEDBACK_26,-18.3112,0.07,-0.812,100.5,0.0,0.0,0.0,0.0,0.0
42.321,PDO_FEEDBACK_22,-18.3112,0.07,-0.812,100.5,0.0,0.0,0.0,0.0,0.0
42.429,PDO_FEEDBACK_24,-18.3112,0.07,-0.812,100.5,0.0,0.0,0.0,0.0,0.0
42.547,PDO_FEEDBACK_26,-18.3112,0.07,-0.812,100.5,0.0,0.0,0.0,0.0,0.0
42.553,PDO_FEEDBACK_22,-18.3112,0.07,-0.812,100.5,0.0,0.0,0.0,0.0,0.0
42.681,PDO_FEEDBACK_24,-18.3112,-0.003,-0.763,100.5,0.0,0.0,0.0,0.0,0.0
42.797,PDO_FEEDBACK_26,-18.621299999999998,-0.003,-0.763,100.5,0.0,0.0,0.0,0.0,0.0
42.819,PDO_FEEDBACK_22,-18.621299999999998,-0.003,-0.763,100.5,0.0,0.0,0.0,0.0,0.0
42.915,PDO_FEEDBACK_24,-18.621299999999998,-0.003,-0.763,100.5,0.0,0.0,0.0,0.0,0.0
43.046,PDO_FEEDBACK_26,-18.621299999999998,-0.003,-0.763,100.5,0.0,0.0,0.0,0.0,0.0
43.048,PDO_FEEDBACK_22,-18.621299999999998,-0.003,-0.763,100.5,0.0,0.0,0.0,0.0,0.0
43.164,PDO_FEEDBACK_24,-18.942899999999998,0.003,-0.8150000000000001,100.5,0.0,0.0,0.0,0.0,0.0
43.296,PDO_FEEDBACK_26,-18.942899999999998,0.003,-0.8150000000000001,100.5,0.0,0.0,0.0,0.0,0.0
43.301,PDO_FEEDBACK_22,-18.942899999999998,0.003,-0.8150000000000001,100.5,0.0,0.0,0.0,0.0,0.0
43.411,PDO_FEEDBACK_24,-18.942899999999998,0.003,-0.8150000000000001,100.5,0.0,0.0,0.0,0.0,0.0
43.474,CLOSE_24,-19.261,0.012,-0.787,100.5,0.0,0.0,0.0,0.0,0.0
43.552,PDO_FEEDBACK_26,-19.2608,0.012,-0.787,100.5,0.0,0.0,0.0,0.0,0.0
43.554,PDO_FEEDBACK_22,-19.2608,0.012,-0.787,100.5,0.0,0.0,0.0,0.0,0.0
43.665,PDO_FEEDBACK_24,-19.2608,0.012,-0.787,100.5,0.0,0.0,0.0,0.0,0.0
43.680,CLOSE_26,-19.261,0.012,-0.787,100.5,0.0,0.0,0.0,0.0,0.0
43.795,PDO_FEEDBACK_26,-19.2608,0.012,-0.787,100.5,0.0,0.0,0.0,0.0,0.0
43.802,PDO_FEEDBACK_22,-19.2608,0.012,-0.787,100.5,0.0,0.0,0.0,0.0,0.0
43.913,PDO_FEEDBACK_24,-19.5766,0.005,-0.781,100.5,0.0,0.0,0.0,0.0,0.0
44.045,PDO_FEEDBACK_26,-19.5766,0.005,-0.781,100.5,0.0,0.0,0.0,0.0,0.0
44.047,PDO_FEEDBACK_22,-19.5766,0.005,-0.781,100.5,0.0,0.0,0.0,0.0,0.0
44.162,PDO_FEEDBACK_24,-19.5766,0.005,-0.781,100.5,0.0,0.0,0.0,0.0,0.0
44.296,PDO_FEEDBACK_26,-19.8808,0.032,-0.773,100.5,0.0,0.0,0.0,0.0,0.0
44.306,PDO_FEEDBACK_22,-19.8808,0.032,-0.773,100.5,0.0,0.0,0.0,0.0,0.0
44.424,PDO_FEEDBACK_24,-19.8808,0.032,-0.773,100.5,0.0,0.0,0.0,0.0,0.0
44.547,PDO_FEEDBACK_26,-19.8808,0.032,-0.773,100.5,0.0,0.0,0.0,0.0,0.0
44.551,PDO_FEEDBACK_22,-19.8808,0.032,-0.773,100.5,0.0,0.0,0.0,0.0,0.0
44.682,PDO_FEEDBACK_24,-20.182000000000002,-0.007,-0.73,100.5,0.0,0.0,0.0,0.0,0.0
44.795,PDO_FEEDBACK_26,-20.182000000000002,-0.007,-0.73,100.5,0.0,0.0,0.0,0.0,0.0
44.798,PDO_FEEDBACK_22,-20.182000000000002,-0.007,-0.73,100.5,0.0,0.0,0.0,0.0,0.0
44.912,PDO_FEEDBACK_24,-20.182000000000002,-0.007,-0.73,100.5,0.0,0.0,0.0,0.0,0.0
45.047,PDO_FEEDBACK_26,-20.182000000000002,-0.007,-0.73,100.5,0.0,0.0,0.0,0.0,0.0
45.051,PDO_FEEDBACK_22,-20.182000000000002,-0.007,-0.73,100.5,0.0,0.0,0.0,0.0,0.0
45.162,PDO_FEEDBACK_24,-20.4995,0.014,-0.794,100.5,0.0,0.0,0.0,0.0,0.0
45.295,PDO_FEEDBACK_26,-20.4995,0.014,-0.794,100.5,0.0,0.0,0.0,0.0,0.0
45.298,PDO_FEEDBACK_22,-20.4995,0.014,-0.794,100.5,0.0,0.0,0.0,0.0,0.0
45.417,PDO_FEEDBACK_24,-20.4995,0.014,-0.794,100.5,0.0,0.0,0.0,0.0,0.0
45.546,PDO_FEEDBACK_26,-20.8234,0.019,-0.845,100.5,0.0,0.0,0.0,0.0,0.0
45.551,PDO_FEEDBACK_22,-20.8234,0.019,-0.845,100.5,0.0,0.0,0.0,0.0,0.0
45.667,PDO_FEEDBACK_24,-20.8234,0.019,-0.845,100.5,0.0,0.0,0.0,0.0,0.0
45.795,PDO_FEEDBACK_26,-20.8234,0.019,-0.845,100.5,0.0,0.0,0.0,0.0,0.0
45.797,PDO_FEEDBACK_22,-20.8234,0.019,-0.845,100.5,0.0,0.0,0.0,0.0,0.0
45.915,PDO_FEEDBACK_24,-21.1435,0.014,-0.8170000000000001,100.5,0.0,0.0,0.0,0.0,0.0
46.046,PDO_FEEDBACK_26,-21.1435,0.014,-0.8170000000000001,100.5,0.0,0.0,0.0,0.0,0.0
46.052,PDO_FEEDBACK_22,-21.1435,0.014,-0.8170000000000001,100.5,0.0,0.0,0.0,0.0,0.0
46.161,PDO_FEEDBACK_24,-21.1435,0.014,-0.8170000000000001,100.5,0.0,0.0,0.0,0.0,0.0
46.298,PDO_FEEDBACK_26,-21.4577,-0.013000000000000001,-0.791,100.5,0.0,0.0,0.0,0.0,0.0
46.301,PDO_FEEDBACK_22,-21.4577,-0.013000000000000001,-0.791,100.5,0.0,0.0,0.0,0.0,0.0
46.412,PDO_FEEDBACK_24,-21.4577,-0.013000000000000001,-0.791,100.5,0.0,0.0,0.0,0.0,0.0
46.544,PDO_FEEDBACK_26,-21.4577,-0.013000000000000001,-0.791,100.5,0.0,0.0,0.0,0.0,0.0
46.546,PDO_FEEDBACK_22,-21.4577,-0.013000000000000001,-0.791,100.5,0.0,0.0,0.0,0.0,0.0
46.661,PDO_FEEDBACK_24,-21.4577,-0.013000000000000001,-0.791,100.5,0.0,0.0,0.0,0.0,0.0
46.841,PDO_FEEDBACK_26,-21.757,-0.001,-0.75,100.5,0.0,0.0,0.0,0.0,0.0
46.843,PDO_FEEDBACK_22,-21.757,-0.001,-0.75,100.5,0.0,0.0,0.0,0.0,0.0
46.942,PDO_FEEDBACK_24,-21.757,-0.001,-0.75,100.5,0.0,0.0,0.0,0.0,0.0
47.061,PDO_FEEDBACK_26,-21.757,0.021,-0.794,100.5,0.0,0.0,0.0,0.0,0.0
47.063,PDO_FEEDBACK_22,-21.757,0.021,-0.794,100.5,0.0,0.0,0.0,0.0,0.0
47.161,PDO_FEEDBACK_24,-22.071399999999997,0.021,-0.794,100.5,0.0,0.0,0.0,0.0,0.0
47.297,PDO_FEEDBACK_26,-22.071399999999997,0.021,-0.794,100.5,0.0,0.0,0.0,0.0,0.0
47.313,PDO_FEEDBACK_22,-22.071399999999997,0.021,-0.794,100.5,0.0,0.0,0.0,0.0,0.0
47.451,PDO_FEEDBACK_24,-22.071399999999997,0.021,-0.794,100.5,0.0,0.0,0.0,0.0,0.0
47.617,PDO_FEEDBACK_26,-22.3872,-0.015,-0.835,100.5,0.0,0.0,0.0,0.0,0.0
47.636,PDO_FEEDBACK_22,-22.3872,-0.015,-0.835,100.5,0.0,0.0,0.0,0.0,0.0
47.756,PDO_FEEDBACK_24,-22.3872,-0.015,-0.835,100.5,0.0,0.0,0.0,0.0,0.0
47.925,PDO_FEEDBACK_26,-22.7014,-0.009000000000000001,-0.771,100.5,0.0,0.0,0.0,0.0,0.0
47.928,PDO_FEEDBACK_22,-22.7014,-0.009000000000000001,-0.771,100.5,0.0,0.0,0.0,0.0,0.0
48.003,PDO_FEEDBACK_24,-22.7014,-0.009000000000000001,-0.771,100.5,0.0,0.0,0.0,0.0,0.0
48.080,PDO_FEEDBACK_26,-22.7014,-0.009000000000000001,-0.771,100.5,0.0,0.0,0.0,0.0,0.0
48.087,PDO_FEEDBACK_22,-22.7014,-0.009000000000000001,-0.771,100.5,0.0,0.0,0.0,0.0,0.0
48.184,PDO_FEEDBACK_24,-22.7014,-0.009000000000000001,-0.771,100.5,0.0,0.0,0.0,0.0,0.0
48.299,CLOSE_22,-23.019,0.011,-0.790,100.5,0.0,0.0,0.0,0.0,0.0
48.328,PDO_FEEDBACK_26,-23.018800000000002,0.011,-0.79,100.5,0.0,0.0,0.0,0.0,0.0
48.330,PDO_FEEDBACK_22,-23.018800000000002,0.011,-0.79,100.5,0.0,0.0,0.0,0.0,0.0
48.411,PDO_FEEDBACK_24,-23.018800000000002,0.011,-0.79,100.5,0.0,0.0,0.0,0.0,0.0
48.503,OPEN_22,-23.019,0.011,-0.790,100.5,0.0,0.0,0.0,0.0,0.0
48.544,PDO_FEEDBACK_26,-23.018800000000002,0.011,-0.79,100.5,0.0,0.0,0.0,0.0,0.0
48.546,PDO_FEEDBACK_22,-23.018800000000002,0.011,-0.79,100.5,0.0,0.0,0.0,0.0,0.0
48.681,PDO_FEEDBACK_24,-23.018800000000002,0.011,-0.79,100.5,0.0,0.0,0.0,0.0,0.0
48.706,CLOSE_24,-23.019,0.011,-0.790,100.5,0.0,0.0,0.0,0.0,0.0
48.797,PDO_FEEDBACK_26,-23.018800000000002,0.011,-0.79,100.5,0.0,0.0,0.0,0.0,0.0
48.802,PDO_FEEDBACK_22,-23.018800000000002,0.011,-0.79,99.2,0.0,0.0,0.0,0.0,0.0
48.911,PDO_FEEDBACK_24,-23.018800000000002,0.011,-0.79,99.2,0.0,0.0,0.0,0.0,0.0
48.912,CLOSE_26,-23.019,0.011,-0.790,99.2,0.0,0.0,0.0,0.0,0.0
49.046,PDO_FEEDBACK_26,-23.018800000000002,0.011,-0.79,99.2,0.0,0.0,0.0,0.0,0.0
49.048,PDO_FEEDBACK_22,-23.018800000000002,0.011,-0.79,99.2,0.0,0.0,0.0,0.0,0.0
49.120,OPEN_26,-23.019,0.011,-0.790,99.2,0.0,0.0,0.0,0.0,0.0
49.160,PDO_FEEDBACK_24,-23.018800000000002,0.011,-0.79,99.2,0.0,0.0,0.0,0.0,0.0
49.303,PDO_FEEDBACK_26,-23.018800000000002,0.011,-0.79,99.2,0.0,0.0,0.0,0.0,0.0
49.305,PDO_FEEDBACK_22,-23.018800000000002,0.011,-0.79,100.2,0.0,0.0,0.0,0.0,0.0
49.411,PDO_FEEDBACK_24,-23.6496,0.023,-0.772,100.2,0.0,0.0,0.0,0.0,0.0
49.561,PDO_FEEDBACK_26,-23.961199999999998,-0.008,-0.769,100.2,0.0,0.0,0.0,1.0,8.2
49.564,PDO_FEEDBACK_22,-23.961199999999998,-0.008,-0.769,100.5,0.0,0.0,0.0,1.0,8.2
49.660,PDO_FEEDBACK_24,-23.961199999999998,-0.008,-0.769,100.5,0.0,0.0,0.0,1.0,8.2
49.795,PDO_FEEDBACK_26,-23.961199999999998,-0.008,-0.769,100.5,0.0,0.0,0.0,5.3,18.0
49.805,PDO_FEEDBACK_22,-23.961199999999998,-0.008,-0.769,100.5,0.0,0.0,0.0,5.3,18.0
49.911,PDO_FEEDBACK_24,-24.268900000000002,0.036000000000000004,-0.804,100.5,0.0,0.0,0.0,5.3,18.0
50.046,PDO_FEEDBACK_26,-24.268900000000002,0.036000000000000004,-0.804,100.5,0.0,0.0,0.0,10.1,19.0
50.050,PDO_FEEDBACK_22,-24.268900000000002,0.036000000000000004,-0.804,100.5,0.0,0.0,0.0,10.1,19.0
50.162,PDO_FEEDBACK_24,-24.268900000000002,0.036000000000000004,-0.804,100.5,0.0,0.0,0.0,10.1,19.0
50.306,PDO_FEEDBACK_26,-24.5748,0.029,-0.733,100.5,0.0,0.0,0.0,15.0,18.5
50.310,PDO_FEEDBACK_22,-24.5748,0.029,-0.733,100.5,0.0,0.0,0.0,15.0,18.5
50.410,PDO_FEEDBACK_24,-24.5748,0.029,-0.733,100.5,0.0,0.0,0.0,15.0,18.5
50.547,PDO_FEEDBACK_26,-24.5748,0.029,-0.733,100.5,0.0,0.0,0.0,19.5,17.3
50.550,PDO_FEEDBACK_22,-24.5748,0.029,-0.733,100.5,0.0,0.0,0.0,19.5,17.3
50.661,PDO_FEEDBACK_24,-24.5748,0.029,-0.733,100.5,0.0,0.0,0.0,19.5,17.3
50.797,PDO_FEEDBACK_26,-24.889899999999997,0.024,-0.793,100.5,0.0,0.0,0.0,24.1,16.7
50.804,PDO_FEEDBACK_22,-24.889899999999997,0.024,-0.793,100.5,0.0,0.0,0.0,24.1,16.7
50.912,PDO_FEEDBACK_24,-24.889899999999997,0.024,-0.793,100.5,0.0,0.0,0.0,24.1,16.7
51.047,PDO_FEEDBACK_26,-24.889899999999997,0.024,-0.793,100.5,0.0,0.0,0.0,28.4,17.3
51.049,PDO_FEEDBACK_22,-24.889899999999997,0.024,-0.793,100.5,0.0,0.0,0.0,28.4,17.3
51.160,PDO_FEEDBACK_24,-25.200400000000002,0.051000000000000004,-0.794,100.5,0.0,0.0,0.0,28.4,17.3
51.300,PDO_FEEDBACK_26,-25.200400000000002,0.051000000000000004,-0.794,100.5,0.0,0.0,0.0,32.7,17.1
51.303,PDO_FEEDBACK_22,-25.200400000000002,0.051000000000000004,-0.794,100.5,0.0,0.0,0.0,32.7,17.1
51.410,PDO_FEEDBACK_24,-25.200400000000002,0.051000000000000004,-0.794,100.5,0.0,0.0,0.0,32.7,17.1
51.543,PDO_FEEDBACK_26,-25.5055,0.011,-0.768,100.5,0.0,0.0,0.0,36.8,17.7
51.545,PDO_FEEDBACK_22,-25.5055,0.011,-0.768,100.5,0.0,0.0,0.0,36.8,17.7
51.663,PDO_FEEDBACK_24,-25.5055,0.011,-0.768,100.5,0.0,0.0,0.0,36.8,17.7
51.793,PDO_FEEDBACK_26,-25.5055,0.011,-0.768,100.5,0.0,0.0,0.0,41.1,17.0
51.796,PDO_FEEDBACK_22,-25.5055,0.011,-0.768,100.5,0.0,0.0,0.0,41.1,17.0
51.933,PDO_FEEDBACK_24,-25.8173,0.006,-0.749,100.5,0.0,0.0,0.0,41.1,17.0
52.043,PDO_FEEDBACK_26,-25.8173,0.006,-0.749,100.5,0.0,0.0,0.0,45.4,17.1
52.047,PDO_FEEDBACK_22,-25.8173,0.006,-0.749,100.5,0.0,0.0,0.0,45.4,17.1
52.162,PDO_FEEDBACK_24,-25.8173,0.006,-0.749,100.5,0.0,0.0,0.0,45.4,17.1
52.303,PDO_FEEDBACK_26,-26.1308,0.039,-0.792,100.5,0.0,0.0,0.0,49.7,16.3
52.309,PDO_FEEDBACK_22,-26.1308,0.039,-0.792,100.5,0.0,0.0,0.0,49.7,16.3
52.417,PDO_FEEDBACK_24,-26.1308,0.039,-0.792,100.5,0.0,0.0,0.0,49.7,16.3
52.546,PDO_FEEDBACK_26,-26.1308,0.039,-0.792,100.5,0.0,0.0,0.0,54.0,16.1
52.549,PDO_FEEDBACK_22,-26.1308,0.039,-0.792,100.5,0.0,0.0,0.0,54.0,16.1
52.659,PDO_FEEDBACK_24,-26.1308,0.039,-0.792,100.5,0.0,0.0,0.0,54.0,16.1
52.793,PDO_FEEDBACK_26,-26.445800000000002,0.011,-0.793,100.5,0.0,0.0,0.0,58.4,17.8
52.799,PDO_FEEDBACK_22,-26.445800000000002,0.011,-0.793,100.5,0.0,0.0,0.0,58.4,17.8
52.915,PDO_FEEDBACK_24,-26.445800000000002,0.011,-0.793,100.5,0.0,0.0,0.0,58.4,17.8
53.042,PDO_FEEDBACK_26,-26.445800000000002,0.011,-0.793,100.5,0.0,0.0,0.0,62.7,18.4
53.045,PDO_FEEDBACK_22,-26.445800000000002,0.011,-0.793,100.5,0.0,0.0,0.0,62.7,18.4
53.088,CLOSE_24,-26.759,-0.021,-0.803,100.5,0.0,0.0,0.0,62.7,18.4
53.175,PDO_FEEDBACK_24,-26.7595,-0.021,-0.803,100.5,0.0,0.0,0.0,62.7,18.4
53.304,PDO_FEEDBACK_26,-26.7595,-0.021,-0.803,100.5,0.0,0.0,0.0,66.7,17.4
53.306,PDO_FEEDBACK_22,-26.7595,-0.021,-0.803,100.5,0.0,0.0,0.0,66.7,17.4
53.452,PDO_FEEDBACK_24,-26.7595,-0.021,-0.803,100.5,0.0,0.0,0.0,66.7,17.4
53.550,PDO_FEEDBACK_26,-27.0748,0.0,-0.794,100.5,0.0,0.0,0.0,71.0,16.5
53.560,PDO_FEEDBACK_22,-27.0748,0.0,-0.794,100.5,0.0,0.0,0.0,71.0,16.5
53.672,PDO_FEEDBACK_24,-27.0748,0.0,-0.794,100.5,0.0,0.0,0.0,71.0,16.5
53.797,PDO_FEEDBACK_26,-27.0748,0.0,-0.794,100.5,0.0,0.0,0.0,75.3,16.2
53.799,PDO_FEEDBACK_22,-27.0748,0.0,-0.794,100.5,0.0,0.0,0.0,75.3,16.2
53.923,PDO_FEEDBACK_24,-27.403100000000002,0.016,-0.802,100.5,0.0,0.0,0.0,75.3,16.2
54.045,PDO_FEEDBACK_26,-27.403100000000002,0.016,-0.802,100.5,0.0,0.0,0.0,79.7,17.3
54.048,PDO_FEEDBACK_22,-27.403100000000002,0.016,-0.802,100.5,0.0,0.0,0.0,79.7,17.3
54.160,PDO_FEEDBACK_24,-27.403100000000002,0.016,-0.802,100.5,0.0,0.0,0.0,79.7,17.3
54.304,PDO_FEEDBACK_26,-27.723100000000002,0.026000000000000002,-0.834,100.5,0.0,0.0,0.0,84.0,16.6
54.307,PDO_FEEDBACK_22,-27.723100000000002,0.026000000000000002,-0.834,100.5,0.0,0.0,0.0,84.0,16.6
54.410,PDO_FEEDBACK_24,-27.723100000000002,0.026000000000000002,-0.834,100.5,0.0,0.0,0.0,84.0,16.6
54.542,PDO_FEEDBACK_26,-27.723100000000002,0.026000000000000002,-0.834,100.5,0.0,0.0,0.0,88.3,17.3
54.547,PDO_FEEDBACK_22,-27.723100000000002,0.026000000000000002,-0.834,100.5,0.0,0.0,0.0,88.3,17.3
54.662,PDO_FEEDBACK_24,-27.723100000000002,0.026000000000000002,-0.834,100.5,0.0,0.0,0.0,88.3,17.3
54.797,PDO_FEEDBACK_26,-28.0295,0.027,-0.768,100.5,0.0,0.0,0.0,92.3,17.4
54.798,PDO_FEEDBACK_22,-28.0295,0.027,-0.768,100.5,0.0,0.0,0.0,92.3,17.4
54.909,PDO_FEEDBACK_24,-28.0295,0.027,-0.768,100.5,0.0,0.0,0.0,92.3,17.4
55.042,PDO_FEEDBACK_26,-28.0295,0.027,-0.768,100.5,0.0,0.0,0.0,96.7,17.9
55.046,PDO_FEEDBACK_22,-28.0295,0.027,-0.768,100.5,0.0,0.0,0.0,96.7,17.9
55.159,PDO_FEEDBACK_24,-28.3345,0.02,-0.77,100.5,0.0,0.0,0.0,96.7,17.9
55.305,PDO_FEEDBACK_26,-28.3345,0.02,-0.77,100.5,0.0,0.0,0.0,100.0,0.0
55.307,PDO_FEEDBACK_22,-28.3345,0.02,-0.77,100.5,0.0,0.0,0.0,100.0,0.0
55.419,PDO_FEEDBACK_24,-28.3345,0.02,-0.77,100.5,0.0,0.0,0.0,100.0,0.0
55.541,PDO_FEEDBACK_26,-28.6458,-0.036000000000000004,-0.753,100.5,0.0,0.0,0.0,100.5,0.0
55.545,PDO_FEEDBACK_22,-28.6458,-0.036000000000000004,-0.753,100.5,0.0,0.0,0.0,100.5,0.0
55.660,PDO_FEEDBACK_24,-28.6458,-0.036000000000000004,-0.753,100.5,0.0,0.0,0.0,100.5,0.0
55.792,PDO_FEEDBACK_26,-28.6458,-0.036000000000000004,-0.753,100.5,0.0,0.0,0.0,100.5,0.0
55.813,PDO_FEEDBACK_22,-28.6458,-0.036000000000000004,-0.753,100.5,0.0,0.0,0.0,100.5,0.0
55.913,PDO_FEEDBACK_24,-28.9631,0.053,-0.8180000000000001,100.5,0.0,0.0,0.0,100.5,0.0
56.043,PDO_FEEDBACK_26,-28.9631,0.053,-0.8180000000000001,100.5,0.0,0.0,0.0,100.5,0.0
56.048,PDO_FEEDBACK_22,-28.9631,0.053,-0.8180000000000001,100.5,0.0,0.0,0.0,100.5,0.0
56.158,PDO_FEEDBACK_24,-28.9631,0.053,-0.8180000000000001,100.5,0.0,0.0,0.0,100.5,0.0
56.303,PDO_FEEDBACK_26,-29.278,0.013000000000000001,-0.752,100.5,0.0,0.0,0.0,100.5,0.0
56.307,PDO_FEEDBACK_22,-29.278,0.013000000000000001,-0.752,100.5,0.0,0.0,0.0,100.5,0.0
56.412,PDO_FEEDBACK_24,-29.278,0.013000000000000001,-0.752,100.5,0.0,0.0,0.0,100.5,0.0
56.553,PDO_FEEDBACK_26,-29.278,0.013000000000000001,-0.752,100.5,0.0,0.0,0.0,100.5,0.0
56.561,PDO_FEEDBACK_22,-29.278,0.013000000000000001,-0.752,100.5,0.0,0.0,0.0,100.5,0.0
56.678,PDO_FEEDBACK_24,-29.278,0.037,-0.759,100.5,0.0,0.0,0.0,100.5,0.0
56.792,PDO_FEEDBACK_26,-29.590700000000002,0.037,-0.759,100.5,0.0,0.0,0.0,100.5,0.0
56.797,PDO_FEEDBACK_22,-29.590700000000002,0.037,-0.759,100.5,0.0,0.0,0.0,100.5,0.0
56.911,PDO_FEEDBACK_24,-29.590700000000002,0.037,-0.759,100.5,0.0,0.0,0.0,100.5,0.0
57.041,PDO_FEEDBACK_26,-29.590700000000002,0.037,-0.759,100.5,0.0,0.0,0.0,100.5,0.0
57.045,PDO_FEEDBACK_22,-29.590700000000002,0.037,-0.759,100.5,0.0,0.0,0.0,100.5,0.0
57.160,PDO_FEEDBACK_24,-29.9096,0.003,-0.8,100.5,0.0,0.0,0.0,100.5,0.0
57.303,PDO_FEEDBACK_26,-29.9096,0.003,-0.8,100.5,0.0,0.0,0.0,100.5,0.0
57.304,PDO_FEEDBACK_22,-29.9096,0.003,-0.8,100.5,0.0,0.0,0.0,100.5,0.0
57.425,PDO_FEEDBACK_24,-29.9096,0.003,-0.8,100.5,0.0,0.0,0.0,100.5,0.0
57.544,PDO_FEEDBACK_26,-30.2152,0.041,-0.786,100.5,0.0,0.0,0.0,100.5,0.0
57.545,PDO_FEEDBACK_22,-30.2152,0.041,-0.786,100.5,0.0,0.0,0.0,100.5,0.0
57.658,PDO_FEEDBACK_24,-30.2152,0.041,-0.786,100.5,0.0,0.0,0.0,100.5,0.0
57.798,PDO_FEEDBACK_26,-30.2152,0.041,-0.786,100.5,0.0,0.0,0.0,100.5,0.0
57.802,PDO_FEEDBACK_22,-30.2152,0.041,-0.786,100.5,0.0,0.0,0.0,100.5,0.0
57.912,PDO_FEEDBACK_24,-30.4892,0.157,-0.642,100.5,0.0,0.0,0.0,100.5,0.0
58.041,PDO_FEEDBACK_26,-30.4892,0.157,-0.642,100.5,0.0,0.0,0.0,100.5,0.0
58.045,PDO_FEEDBACK_22,-30.4892,0.157,-0.642,100.5,0.0,0.0,0.0,100.5,0.0
58.158,PDO_FEEDBACK_24,-30.4892,0.157,-0.642,100.5,0.0,0.0,0.0,100.5,0.0
58.317,PDO_FEEDBACK_26,-30.7403,0.319,-0.579,100.5,0.0,0.0,0.0,100.5,0.0
58.324,PDO_FEEDBACK_22,-30.7403,0.319,-0.579,100.5,0.0,0.0,0.0,100.5,0.0
58.408,PDO_FEEDBACK_24,-30.7403,0.319,-0.579,100.5,0.0,0.0,0.0,100.5,0.0
58.551,PDO_FEEDBACK_26,-30.7403,0.319,-0.579,100.5,0.0,0.0,0.0,100.5,0.0
58.554,PDO_FEEDBACK_22,-30.7403,0.319,-0.579,100.5,0.0,0.0,0.0,100.5,0.0
58.659,PDO_FEEDBACK_24,-30.7403,0.319,-0.579,100.5,0.0,0.0,0.0,100.5,0.0
58.800,PDO_FEEDBACK_26,-30.961199999999998,0.7000000000000001,-0.485,100.5,0.0,0.0,0.0,100.5,0.0
58.806,PDO_FEEDBACK_22,-30.961199999999998,0.7000000000000001,-0.485,100.5,0.0,0.0,0.0,100.5,0.0
58.910,PDO_FEEDBACK_24,-30.961199999999998,0.7000000000000001,-0.485,100.5,0.0,0.0,0.0,100.5,0.0
59.044,PDO_FEEDBACK_26,-30.961199999999998,0.7000000000000001,-0.485,100.5,0.0,0.0,0.0,100.5,0.0
59.046,PDO_FEEDBACK_22,-30.961199999999998,0.7000000000000001,-0.485,100.5,0.0,0.0,0.0,100.5,0.0
59.159,PDO_FEEDBACK_24,-31.1279,0.715,-0.365,100.5,0.0,0.0,0.0,100.5,0.0
59.301,PDO_FEEDBACK_26,-31.1279,0.715,-0.365,100.5,0.0,0.0,0.0,100.5,0.0
59.312,PDO_FEEDBACK_22,-31.1279,0.715,-0.365,100.5,0.0,0.0,0.0,100.5,0.0
59.408,PDO_FEEDBACK_24,-31.1279,0.715,-0.365,100.5,0.0,0.0,0.0,100.5,0.0
59.547,PDO_FEEDBACK_26,-31.2449,0.62,-0.246,100.5,0.0,0.0,0.0,100.5,0.0
