time_sec,a,b,s1,s2,s3,ds1,ds2,ds3,w1,w2,w3,i1,i2,i3,lookahead1,lookahead2,x,y,vx,vy
28.656,-3.092,16.109,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,19.709,15.209,0.007,-16.109,0.038,-0.760
29.042,-3.137,16.411,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,20.011,15.511,0.010,-16.411,0.004,-0.837
29.049,-3.137,16.411,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,20.011,15.511,0.010,-16.411,0.004,-0.837
29.444,3.140,16.729,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,20.329,15.829,0.016,-16.729,-0.001,-0.799
29.451,3.140,16.729,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,20.329,15.829,0.016,-16.729,-0.001,-0.799
29.850,-3.120,17.042,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,20.642,16.142,0.018,-17.042,0.017,-0.797
29.857,-3.120,17.042,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,20.642,16.142,0.018,-17.042,0.017,-0.797
30.250,3.123,17.345,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,20.945,16.445,0.022,-17.345,-0.015,-0.818
30.257,3.123,17.345,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,20.945,16.445,0.022,-17.345,-0.015,-0.818
30.651,-3.132,17.657,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,21.257,16.757,0.025,-17.657,0.007,-0.764
30.658,-3.132,17.657,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,21.257,16.757,0.025,-17.657,0.007,-0.764
31.043,-3.099,17.968,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,21.568,17.068,0.030,-17.968,0.033,-0.776
31.050,-3.099,17.968,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,21.568,17.068,0.030,-17.968,0.033,-0.776
31.443,-3.082,18.276,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,21.876,17.376,0.037,-18.276,0.046,-0.769
31.450,-3.082,18.276,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,21.876,17.376,0.037,-18.276,0.046,-0.769
31.850,-3.140,18.584,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,22.184,17.684,0.045,-18.584,0.001,-0.792
31.854,-3.140,18.584,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,22.184,17.684,0.045,-18.584,0.001,-0.792
32.246,-3.124,18.902,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,22.502,18.002,0.046,-18.902,0.014,-0.788
32.261,-3.124,18.902,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,22.502,18.002,0.046,-18.902,0.014,-0.788
32.651,3.126,19.218,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,22.818,18.318,0.046,-19.218,-0.012,-0.780
32.660,3.126,19.218,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,22.818,18.318,0.046,-19.218,-0.012,-0.780
33.044,-3.110,19.538,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,23.138,18.638,0.053,-19.538,0.025,-0.801
33.049,-3.110,19.538,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,23.138,18.638,0.053,-19.538,0.025,-0.801
33.444,-3.104,19.846,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,23.446,18.946,0.059,-19.846,0.029,-0.764
33.448,-3.104,19.846,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,23.446,18.946,0.059,-19.846,0.029,-0.764
33.848,3.139,20.150,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,23.750,19.250,0.064,-20.150,-0.002,-0.773
33.853,3.139,20.150,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,23.750,19.250,0.064,-20.150,-0.002,-0.773
34.248,-3.097,20.460,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,24.060,19.560,0.070,-20.460,0.037,-0.824
34.251,-3.097,20.460,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,24.060,19.560,0.070,-20.460,0.037,-0.824
34.649,3.139,20.781,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,24.381,19.881,0.071,-20.781,-0.002,-0.786
34.660,3.139,20.781,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,24.381,19.881,0.071,-20.781,-0.002,-0.786
35.045,-3.120,21.095,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,24.695,20.195,0.075,-21.095,0.017,-0.792
35.051,-3.120,21.095,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,24.695,20.195,0.075,-21.095,0.017,-0.792
35.444,-3.142,21.413,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,25.014,20.514,0.077,-21.413,0.000,-0.768
35.450,-3.142,21.413,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,25.014,20.514,0.077,-21.413,0.000,-0.768
35.850,3.130,21.719,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,25.319,20.819,0.080,-21.719,-0.009,-0.809
35.854,3.130,21.719,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,25.319,20.819,0.080,-21.719,-0.009,-0.809
36.248,-3.117,22.027,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,25.627,21.127,0.084,-22.027,0.021,-0.842
36.256,-3.117,22.027,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,25.627,21.127,0.084,-22.027,0.021,-0.842
36.649,-3.129,22.350,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,25.950,21.450,0.090,-22.350,0.010,-0.801
36.655,-3.129,22.350,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,25.950,21.450,0.090,-22.350,0.010,-0.801
37.043,-3.126,22.663,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,26.263,21.763,0.098,-22.663,0.013,-0.843
37.049,-3.126,22.663,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,26.263,21.763,0.098,-22.663,0.013,-0.843
37.443,3.121,22.983,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,26.584,22.084,0.101,-22.983,-0.017,-0.813
37.449,3.121,22.983,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,26.584,22.084,0.101,-22.983,-0.017,-0.813
37.850,-3.139,23.301,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,26.901,22.401,0.109,-23.301,0.002,-0.783
37.854,-3.139,23.301,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,26.901,22.401,0.109,-23.301,0.002,-0.783
38.251,-3.079,23.613,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,27.213,22.713,0.107,-23.613,0.046,-0.729
38.257,-3.079,23.613,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,27.213,22.713,0.107,-23.613,0.046,-0.729
38.652,3.118,23.914,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,27.514,23.014,0.114,-23.914,-0.018,-0.757
38.657,3.118,23.914,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,27.514,23.014,0.114,-23.914,-0.018,-0.757
39.044,-3.096,24.228,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,27.828,23.328,0.115,-24.228,0.037,-0.808
39.054,-3.096,24.228,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,27.828,23.328,0.115,-24.228,0.037,-0.808
39.443,-3.130,24.538,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,28.138,23.638,0.122,-24.538,0.009,-0.795
39.451,-3.130,24.538,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,28.138,23.638,0.122,-24.538,0.009,-0.795
39.848,-3.102,24.856,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,28.456,23.956,0.127,-24.856,0.031,-0.780
39.857,-3.102,24.856,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,28.456,23.956,0.127,-24.856,0.031,-0.780
40.247,-3.110,25.166,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,28.766,24.266,0.136,-25.166,0.024,-0.763
40.256,-3.110,25.166,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,28.766,24.266,0.136,-25.166,0.024,-0.763
40.653,3.102,25.472,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,29.072,24.572,0.137,-25.472,-0.031,-0.787
40.658,3.102,25.472,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,29.072,24.572,0.137,-25.472,-0.031,-0.787
41.043,-3.101,25.782,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,29.382,24.882,0.140,-25.782,0.030,-0.737
41.053,-3.101,25.782,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,29.382,24.882,0.140,-25.782,0.030,-0.737
41.444,-3.100,26.093,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,29.693,25.193,0.149,-26.093,0.034,-0.821
41.450,-3.100,26.093,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,29.693,25.193,0.149,-26.093,0.034,-0.821
41.848,3.138,26.415,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,30.015,25.515,0.152,-26.415,-0.003,-0.803
41.852,3.138,26.415,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,30.015,25.515,0.152,-26.415,-0.003,-0.803
42.249,-3.113,26.721,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,30.321,25.821,0.158,-26.721,0.023,-0.817
42.255,-3.113,26.721,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,30.321,25.821,0.158,-26.721,0.023,-0.817
42.651,3.136,27.032,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,30.632,26.132,0.162,-27.032,-0.005,-0.831
42.661,3.136,27.032,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,30.632,26.132,0.162,-27.032,-0.005,-0.831
